iv,type,B_D,W_D,theta_D,dfcom,T_D,gamma_D,nu,nu2,nu_improved,L,U,sqrt_T_D,OR,lci,uci,outcome
(Intercept),Conditional,0.007387021242785252,0.04332510320164294,-2.283557609396161,537,0.05145082656870672,0.1579318333440727,21.15589433374726,360.8304298237169,200.35813055980822,-2.729628026517815,-1.8374871922745073,0.22682774647010606,"0.10 	 (0.07, 0.16)",0.06524355402698026,0.1592170055851328,survey_abnormal
age_category14-15,Conditional,0.006171330904987746,0.029180905008782586,0.44573456691759544,537,0.03596936900426911,0.18872902648586407,18.400501762134546,252.6766498066202,159.7044119167113,0.07222677752827378,0.8192423563069171,0.18965592267121295,"1.56 	 (1.07, 2.27)",1.0748990793822886,2.2687802591464696,survey_abnormal
age_category>15,Conditional,0.00403821111203648,0.049258537374036626,0.47964526065862656,537,0.05370056959727675,0.08271853085642858,40.02785248293549,1315.3365388843185,357.40642958570237,0.025036971798542695,0.9342535495187104,0.23173383351870902,"1.62 	 (1.03, 2.55)",1.025353028969275,2.545312798489789,survey_abnormal
clusterSIDD,Conditional,0.004472361624296454,0.08560675739331551,-0.30494735082651087,537,0.09052635518004161,0.05434437050891812,67.57417053800748,3047.4275146282366,433.8998765243252,-0.894887743419551,0.28499304176652923,0.30087597973258284,"0.74 	 (0.41, 1.33)",0.40865347010725617,1.329752775359013,survey_abnormal
clusterSIRD,Conditional,0.0072858900996000415,0.028182536947300513,0.08543428962919201,537,0.036197016056860556,0.22141270144948957,16.442504497107805,183.58510739094646,127.42553454461695,-0.28993339363021886,0.4608019728886029,0.190255134114327,"1.09 	 (0.75, 1.59)",0.7483134083582794,1.5853448789271118,survey_abnormal
female,Conditional,0.00546468074295507,0.028802912804809403,0.2084289800180668,537,0.03481406162205998,0.17266439298313888,19.691180973028377,301.8818043352442,179.47653799558424,-0.1587434572027555,0.575601417238889,0.18658526635846673,"1.23 	 (0.85, 1.78)",0.8532152171131407,1.7781996453095719,survey_abnormal
race_ethHispanic,Conditional,0.03355011282724889,0.03982065643101334,-0.7873036139799648,537,0.07672578054098711,0.48100030849811903,11.046983176884599,38.900196901737765,34.1201435105984,-1.3476232069955527,-0.2269840209643771,0.2769941886411827,"0.46 	 (0.26, 0.80)",0.2598571539072499,0.7969335164174478,survey_abnormal
race_ethNH Black,Conditional,0.006818687842985048,0.057416440137367686,0.02361379205282874,537,0.06491699676465124,0.11554072124556099,28.052776312027184,674.1745609293536,278.0414059358578,-0.47665991537162433,0.5238874994772817,0.25478814094194263,"1.02 	 (0.62, 1.69)",0.6208536361724338,1.6885792577432759,survey_abnormal
race_ethNH Other,Conditional,0.015499275744650548,0.14858986087462436,0.10190552140110148,537,0.16563906419373997,0.10292984569856045,31.523806442543936,849.4931201787043,306.67739425784885,-0.6969140328267238,0.9007250756289265,0.4069877936667634,"1.11 	 (0.50, 2.46)",0.4981201167107578,2.4613871561352876,survey_abnormal
(Intercept),Conditional,0,0.34437092657497836,-1.9577923453760788,537,0.34437092657497836,0,Inf,Inf,534.9572920228063,-3.1079604780775805,-0.8076242126745772,0.5868312590302074,"0.14 	 (0.04, 0.45)",0.04469201279172216,0.4459162108438623,exam_abnormal
age_category14-15,Conditional,0,0.04132552557731809,-0.4893646425662764,537,0.04132552557731809,0,Inf,Inf,534.9572920228063,-0.8877994612616424,-0.09092982387091036,0.2032868062057105,"0.61 	 (0.41, 0.91)",0.41156041164782087,0.9130817851962237,exam_abnormal
age_category>15,Conditional,0,0.020877199602346855,0.4535855348671395,537,0.020877199602346855,0,Inf,Inf,534.9572920228063,0.17039142729456447,0.7367796424397144,0.14448944460529584,"1.57 	 (1.19, 2.09)",1.185768902806836,2.089196709219493,exam_abnormal
clusterSIDD,Conditional,0,0.2561591574871385,1.2245805843084254,537,0.2561591574871385,0,Inf,Inf,534.9572920228063,0.23260031483198895,2.216560853784862,0.5061216824906225,"3.40 	 (1.26, 9.18)",1.261877024991776,9.175719897311936,exam_abnormal
clusterSIRD,Conditional,0,0.08794977107623202,0.7974588623089324,537,0.08794977107623202,0,Inf,Inf,534.9572920228063,0.21620554070223352,1.378712183915631,0.2965632665658915,"2.22 	 (1.24, 3.97)",1.2413575022734054,3.969785979958678,exam_abnormal
female,Conditional,0,0.016946702087685093,-0.10363087687571584,537,0.016946702087685093,0,Inf,Inf,534.9572920228063,-0.35877800740320864,0.15151625365177693,0.130179499490838,"0.90 	 (0.70, 1.16)",0.698529402496829,1.163597214359907,exam_abnormal
race_ethHispanic,Conditional,0,0.13798191670563842,-0.5177403552322347,537,0.13798191670563842,0,Inf,Inf,534.9572920228063,-1.2457869547196279,0.21030624425515831,0.3714591723267019,"0.60 	 (0.29, 1.23)",0.2877144008113345,1.2340559246318097,exam_abnormal
race_ethNH Black,Conditional,0,0.03342630148746552,0.12455842676816252,537,0.03342630148746552,0,Inf,Inf,534.9572920228063,-0.2337790687471764,0.4828959222835014,0.18282861233260378,"1.13 	 (0.79, 1.62)",0.7915366717678587,1.6207612111077467,exam_abnormal
race_ethNH Other,Conditional,0,0.09037386792704816,-0.3991581194590168,537,0.09037386792704816,0,Inf,Inf,534.9572920228063,-0.9883673285762921,0.19005108965825834,0.30062246743556637,"0.67 	 (0.37, 1.21)",0.37218384917720726,1.209311379384135,exam_abnormal
(Intercept),Conditional,0.0013927712424212358,0.08288278570080715,-1.4635772316486704,537,0.08441483406747051,0.018149041973343622,369.7851359674109,27323.422608691286,515.3925915029178,-2.0330549223295287,-0.8940995409678124,0.29054231028796906,"0.23 	 (0.13, 0.41)",0.13093491355637304,0.40897569874832623,combined_abnormal
age_category14-15,Conditional,0.0014351275872447932,0.03954247411131824,-0.1518979625299331,537,0.041121114457287514,0.03839001852950765,110.55536768828043,6106.689886610932,474.4969465988176,-0.5494249485102674,0.2456290234504011,0.2027834176092501,"0.86 	 (0.58, 1.28)",0.5772816816408329,1.2784252197831627,combined_abnormal
age_category>15,Conditional,4.7254083961359526e-4,0.011262217800557268,0.35678683823182866,537,0.011782012724132223,0.04411766781666238,90.24993921001585,4623.995648717213,460.4792824138516,0.14398688466304047,0.5695867918006168,0.10854498018854775,"1.43 	 (1.15, 1.77)",1.1548689619300077,1.7675365399264498,combined_abnormal
clusterSIDD,Conditional,0.001359133957744615,0.03650759504854287,0.7053821887119398,537,0.03800264240206194,0.03934061578407397,106.62022023672586,5815.1403695277195,472.22634715033365,0.3232220448228949,1.0875423326009848,0.19494266439664237,"2.02 	 (1.38, 2.97)",1.38157208777925,2.9669732712846497,combined_abnormal
clusterSIRD,Conditional,0.0014258461658413833,0.011480180858399905,0.5053433063454491,537,0.013048611640825426,0.12019905455062699,26.996960077014265,622.9316629181086,268.11138336454883,0.2810197527710681,0.7296668599198302,0.11423051974330427,"1.66 	 (1.32, 2.07)",1.3244797658224703,2.07438943028996,combined_abnormal
female,Conditional,8.293378032830428e-4,0.013029435971526821,0.01902448212390074,537,0.01394170755513817,0.06543470948615132,53.06718527254911,2101.968252329554,403.92072591619603,-0.21253161571650517,0.25058057996430666,0.11807500817335635,"1.02 	 (0.81, 1.28)",0.8085347535118097,1.2847711125654278,combined_abnormal
